simulation,subject,group_id,question_id,source_file,source_exam,source_question,answer,answer_source,difficulty,solution_status,shared_context,pages,question_text
simulacro-1,Matemáticas,MAT-math2026-main-24-24,math2026:main:24,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,24,D,official,Fácil,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p018.jpg,"18 Pregunta 24 Una profesora de Matemáticas le entrega a sus estudiantes un cuadrado cuya área es 1 dm2. En el cuadrado se encuentra la construcción de la Figura 1. P, Q, R y S son los puntos medios de cada lado. La profesora le pide a sus estudiantes que calculen el área del paralelogramo sombreado, para lo cual Eloísa razona de la siguiente manera: “Si se mueven los triángulos de las esquinas es posible obtener una figura con cuatro paralelogramos congruentes al sombreado”. En la Figura 2 se muestra la construcción hecha por Eloísa. Eloísa concluye: “Como el área de esta figura es igual al área del cuadrado inicial, cada paralelogramo tiene un área de dm2”. Al ver la solución de Eloísa, la profesora le dice: “Excelente idea; usa una estrategia similar para hallar fácilmente el área del cuadrado sombreado en la Figura 3. Recuerda que el cuadrado grande tiene 1 dm2 de área”. ¿Cuál es el área del cuadrado sombreado en la Figura 3? Figura 1 Q S R P Figura 2 S R P Q Figura 3 S R P Q A. B. C. D. 1 9 1 8 1 6 1 5 dm2 dm2 dm2 dm2 1 4"
simulacro-1,Matemáticas,MAT-math2026-main-25-25,math2026:main:25,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,25,A,official,Fácil,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p019.jpg,"Pregunta 25 El sistema de comunicaciones de un hotel utiliza los dígitos 2, 3, 4 y 5 para asignar un número de extensión telefónica de 4 dígitos diferentes a cada habitación. ¿Cuántas habitaciones del hotel pueden tener extensión telefónica? A. 24 B. 56 C. 120 D. 256"
simulacro-1,Matemáticas,MAT-math2026-main-26-26,math2026:main:26,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,26,C,official,Fácil,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p019.jpg,"19 Pregunta 26 A continuación, se muestran los resultados de una encuesta que indagó sobre el parque automotor del transporte intermunicipal en Colombia. Según la información anterior, ¿cuál de las siguientes afirmaciones es verdadera? A. La mayor parte del parque automotor son automóviles, camionetas y camperos. B. La mitad del parque automotor corresponde a automóviles, camionetas y camperos. C. La mayor parte del parque automotor son buses, microbuses y busetas. D. La mitad del parque automotor corresponde a buses, microbuses y busetas."
simulacro-1,Matemáticas,MAT-math2026-main-27-27,math2026:main:27,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,27,A,official,Difícil,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p020.jpg,"Pregunta 27 Una prueba atlética tiene un récord mundial de 10,49 segundos y un récord olímpico de 10,50 segundos. ¿Es posible que un atleta registre un tiempo, en el mismo tipo de prueba, que rompa el récord olímpico pero no el mundial? A. Sí, porque puede registrar, por ejemplo, un tiempo de 10,497 segundos, que está entre los dos tiempos récord. B. Sí, porque puede registrar un tiempo menor que 10,4 y marcaría un nuevo récord. C. No, porque no existe un registro posible entre los dos tiempos récord. D. No, porque cualquier registro menor que el récord olímpico va a ser menor que el récord mundial."
simulacro-1,Matemáticas,MAT-math2026-main-28-28,math2026:main:28,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,28,A,official,Fácil,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p020.jpg,"20 Pregunta 28 En una institución educativa hay dos cursos en grado undécimo. El número de hombres y mujeres de cada curso se relaciona en la tabla: Curso 11A Curso 11B Total Número de mujeres 22 23 45 Número de hombres 18 12 30 Total 40 35 75 La probabilidad de escoger un estudiante de grado undécimo, de esta institución, que sea mujer es de . Si se sabe que uno de los valores de esta razón es el número total de mujeres, ¿Cuál es el otro valor? A. El número total de estudiantes de grado undécimo. B. El número total de hombres de grado undécimo. C. El número total de mujeres del curso 11 B. D. El número total de hombres del curso 11 A. 3 5"
simulacro-1,Matemáticas,MAT-math2026-main-29-29,math2026:main:29,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,29,C,official,Media,manual_verified,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p021.jpg,Pregunta 29 Para fijar un aviso publicitario se coloca sobre un muro una escalera a 12 metros del suelo como se muestra en las siguientes figuras. Observa. ¿Cuál es el coseno del ángulo θ que forman el suelo y la escalera? A. B. C. D. 12 13 12 5 13 5 5 13
simulacro-1,Matemáticas,MAT-math2026-main-31-31,math2026:main:31,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,31,B,official,Fácil,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p022.jpg,"Pregunta 31 Un profesor de Matemáticas les pide a sus estudiantes solucionar la siguiente ecuación: (x + 2)(x + 3) = 5(x + 3). María, Nelson y Óscar realizan, cada uno, los siguientes procedimientos: María x2 + 5x + 6 = 5x + 15 x2 + 6 = 15 x2 = 15 − 6 x2 = 9 x = ±3 Nelson (x + 2)(x + 3) − 5(x + 3) = 0 (x + 3)[(x + 2) − 5] = 0 (x + 3)(x − 3) = 0 x2 − 9 = 0 x2 = 9 x = ±3 Óscar x + 2 + x + 3 = 5 + x + 3 2x + 5 = x + 8 2x − x = 8 − 5 x = 3 ¿Cuál(es) estudiante(s) desarrolló(aron) un procedimiento correcto para solucionar la ecuación? A. Solo Nelson y Óscar. B. Solo María y Nelson. C. Solamente Óscar. D. Solamente María."
simulacro-1,Matemáticas,MAT-math2026-main-32-32,math2026:main:32,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,32,B,official,Media,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p022.jpg,"22 Pregunta 32 Un trapecio isósceles es un trapecio cuyos lados no paralelos son congruentes. En un plano cartesiano se dibuja un trapecio isósceles de modo que el eje y divide al trapecio en dos figuras iguales. Si las coordenadas de dos de los vértices del trapecio son (−4, 2) y (−2, 8), ¿cuáles son las coordenadas de los otros dos vértices? A. (8, 2) y (2, 4). B. (2, 8) y (4, 2). C. (−2, –4) y (−8, −2). D. (−4, −2) y (−2, −8)."
simulacro-1,Matemáticas,MAT-math2026-main-34-34,math2026:main:34,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,34,C,official,Difícil,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p024.jpg,"Pregunta 34 Una regla usada en física indica que, para aumentar el nivel de intensidad del sonido en 10 dB (dB es decibelios, la unidad de medida del nivel de intensidad del sonido), es necesario que la intensidad medida se multiplique por 10. Ramiro es el encargado de aumentar en 20 dB la medida del nivel de intensidad del sistema de sonido de un evento y, según su interpretación de la regla, multiplica por 20 la intensidad actual del sistema. ¿Es correcta su interpretación? A. No, porque la regla no considera aumentos de 20 dB, solamente de 10 dB; no hay consideraciones para aumentos mayores. B. Sí, porque la regla presentada indica que para aumentar en x unidades el nivel de la medida de intensidad se agrega x a la intensidad. C. No, porque aumentar 20 dB equivale a aumentar 10 dB dos veces, es decir, multiplicar por 10 la intensidad dos veces; en total, multiplicar por 100. D. Sí, porque el resultado de multiplicar dos veces por 10 la intensidad es multiplicarla por 20; así, se ahorra un paso y obtiene el resultado correcto."
simulacro-1,Matemáticas,MAT-math2026-main-35-35,math2026:main:35,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,35,B,official,Media,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p024.jpg,"24 Pregunta 35 En una librería se ofrece un descuento del 10 % sobre el precio original de todos los libros impresos. Juan tiene un cupón de descuento adicional del 10 % sobre el precio de venta, el cual incluye el descuento inicial. Para saber cuánto debe pagar por un libro cuyo precio original es de $ 50, Juan efectúa el siguiente procedimiento: Paso 1. Multiplica el precio original del libro por 9. Paso 2. Divide el resultado del paso 1 entre 10. Paso 3. Multiplica el resultado del paso 2 por 10. Paso 4. Divide el resultado del paso 3 entre 100. ¿En cuál paso del procedimiento hay un error? A. En el paso 1, porque el precio de venta es el 90 % del precio original, por tanto, debe multiplicarse por 90 y no por 9. B. En el paso 3, porque el precio final es el 90 % del precio de venta, por tanto, debe multiplicarse por 90 y no por 10. C. En el paso 2, porque para calcular el precio al aplicar un porcentaje de descuento es necesario dividir entre 100 y no entre 10. D. En el paso 4, porque solo es necesario dividir una vez para calcular el precio final; es suficiente con la división del paso 2."
simulacro-1,Matemáticas,MAT-math2026-main-38-38,math2026:main:38,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,38,C,official,Fácil,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p025.jpg,"25 Pregunta 38 Carolina administra una pizzería y, registró en una tabla la información correspondiente a los pedidos realizados por los 110 clientes que entraron a la pizzería el domingo. Clientes que eligieron bebida caliente 20 Clientes que eligieron bebida fría 40 Clientes que eligieron pizza 100 Clientes que eligieron bebida caliente y bebida fría 0 Con la información de la tabla, ¿cuáles de los siguientes datos se pueden calcular? A. El total de clientes que eligieron pizza y también bebida caliente. B. El total de clientes que eligieron pizza o bebida caliente. C. El total de clientes que solo eligieron pizza. D. El total de clientes que solo eligieron bebida fría."
simulacro-1,Matemáticas,MAT-math2026-main-39-39,math2026:main:39,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,39,C,official,Fácil,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p026.jpg,"Pregunta 39 Un sistema de información requiere que los usuarios ingresen una contraseña de solo tres caracteres de entre las 26 letras posibles, en minúscula o mayúscula y los 10 dígitos del 0 al 9. Un ingeniero propone las siguientes posibles restricciones para la contraseña: Restricción R1: utilizar tres dígitos cualesquiera. Restricción R2: utilizar tres dígitos distintos. Restricción R3: utilizar una letra mayúscula, luego una minúscula y al final un dígito. Restricción R4: utilizar una letra cualquiera, mayúscula o minúscula, y luego dos dígitos. Si se calcula el número de posibles contraseñas de acuerdo con cada una de las restricciones, ¿cuál es el orden de las restricciones, de menor a mayor, según el número de posibles contraseñas? A. R1, R2, R4 y R3. B. R1, R2, R3 y R4. C. R2, R1, R4 y R3. D. R2, R3, R1 y R4."
simulacro-1,Matemáticas,MAT-math2026-main-41-41,math2026:main:41,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,41,B,official,Media,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p027.jpg,"Pregunta 41 Un terreno con forma triangular se debe encerrar, cumpliendo con los siguientes requerimientos: Requerimiento 1. Uno de sus ángulos interiores debe ser de 90°. Requerimiento 2. Dos lados deben medir 7 metros y el otro debe medir 18 metros. Requerimiento 3. Uno de sus ángulos interiores debe ser menor que 45°. Requerimiento 4. La suma de sus ángulos interiores debe ser de 180°. ¿Cuál de los requerimientos es imposible de cumplir? A. Requerimiento 1. B. Requerimiento 2. C. Requerimiento 3. D. Requerimiento 4."
simulacro-1,Matemáticas,MAT-math2026-main-42-42,math2026:main:42,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,42,D,official,Difícil,manual_verified,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p027.jpg,"27 Pregunta 42 En la figura se representa una cancha de fútbol con las medidas de sus lados. Un arquitecto realiza una maqueta del diseño de la cancha, con medida de los lados cien veces menor que las medidas originales. ¿Cuál de los siguientes diseños representa correctamente las medidas de la maqueta? Figura 60 metros 100 metros 6 x 10-2 metros 1 x 10-2 metros 6 x 10-2 centímetros 1 x 10-2 centímetros 6 x 101 metros 1 x 102 metros 6 x 101 centímetros 1 x 102 centímetros A. B. C. D."
simulacro-1,Matemáticas,MAT-math2026-main-43-43,math2026:main:43,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,43,B,official,Media,manual_verified,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p028.jpg,"28 Pregunta 43 El área de los rectángulos que se pueden construir a partir del origen, los ejes y un punto que pertenece a la gráfica de la función f(x) = , donde x > 0, se describe con la expresión Ax = xf(x). ¿Cuál de las siguientes gráficas corresponde a Ax? 5 x 1 2 2 3 3 4 4 5 5 6 6 7 7 8 1 10 11 12 13 f x y 8 9 -2 -2 x y 2 4 6 8 10 2 4 6 8 10 12 14 16 -1 1 -1 2 3 4 5 6 7 x y 1 2 3 4 5 6 7 8 9 2 -2 4 6 8 10 -2 x y 2 4 6 8 10 12 14 16 18 1 -1 2 3 4 5 -1 x y 1 2 3 4 5 6 7 A. B. C. D."
simulacro-1,Matemáticas,MAT-math2026-main-44-44,math2026:main:44,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,44,B,official,Media,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p029.jpg,"Pregunta 44 En un parque hay una rueda giratoria de 3 m de radio. La rueda está diseñada para 10 personas, cada una en un sector circular de igual área, como muestra la figura. Para determinar el área que le corresponde a cada persona, se divide 2π entre 10 lo que determina el ángulo θ de cada sector y se usa la fórmula del área de un sector circular S: S = r2 donde r es el radio de la circunferencia. Utilizando una aproximación de π = 3, ¿cuál es el área aproximada que le corresponde a cada persona? A. 3,6 m2 B. 2,7 m2 C. 9,0 m2 D. 1,8 m2 θ 2"
simulacro-1,Matemáticas,MAT-math2026-main-45-45,math2026:main:45,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,45,D,official,Media,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p029.jpg,29 Pregunta 45 Un colegio necesita enviar 5 estudiantes como representantes a un foro sobre la contaminación del medio ambiente. Se decidió que 2 estudiantes sean de grado décimo y 3 de grado undécimo. En décimo hay 5 estudiantes preparados para el foro y en undécimo hay 4. ¿Cuántos grupos diferentes pueden formarse para enviar al foro? A. 9 B. 14 C. 20 D. 40
simulacro-1,Matemáticas,MAT-math2026-main-46-46,math2026:main:46,09-Marzo_Cuadernillo-de-Preguntas-Matematicas-Saber-11-2026.pdf,,46,C,official,Media,enhanced_guided,False,assets/pages/09-marzo-cuadernillo-de-preguntas-matematicas-saber-11-/p030.jpg,"Pregunta 46 En una feria, un niño recibe como premio una consola de videojuegos si gana en cada uno de los siguientes juegos: Juego 1. Gana si al lanzar un dado obtiene un número par (la probabilidad de ganar es de ). Juego 2. Gana si logra sacar la única pelota amarilla que hay en una bolsa que contiene 6 pelotas en total (la probabilidad de ganar es de ). Para hallar la probabilidad de ganar la consola de videojuegos se proponen los siguientes procedimientos: Procedimiento 1. Sumar las probabilidades de ganar en los dos juegos. Procedimiento 2. Multiplicar las probabilidades de ganar en los dos juegos. Procedimiento 3. Restarle a 1 la probabilidad de perder en al menos uno de los dos juegos. Procedimiento 4. Restarle a 1 la probabilidad de perder exactamente en un juego. ¿Cuáles de los anteriores procedimientos permiten hallar la probabilidad de ganar la consola de videojuegos? A. 1 y 3. B. 1 y 4. C. 2 y 3. D. 2 y 4. 1 2 1 6"
